!x(deg/Myr) y(deg/Myr) z(deg/Myr)
1.14409e+00 6.20593e-01 1.12440e+00
1.17414e+00 6.43324e-01 1.15464e+00
1.06143e+00 5.66304e-01 1.04419e+00
1.07856e+00 5.80714e-01 1.06802e+00
1.21771e+00 6.76781e-01 1.19989e+00
1.20297e+00 6.63175e-01 1.18609e+00
1.16857e+00 6.38761e-01 1.15486e+00
1.19508e+00 6.56756e-01 1.16945e+00
1.18858e+00 6.52864e-01 1.16635e+00
1.11261e+00 6.00454e-01 1.09412e+00
1.11509e+00 5.99276e-01 1.09769e+00
1.27411e+00 7.12800e-01 1.25349e+00
1.18018e+00 6.47865e-01 1.16342e+00
1.12978e+00 6.11248e-01 1.10790e+00
1.08531e+00 5.82646e-01 1.06871e+00
1.11171e+00 6.02734e-01 1.09502e+00
1.15114e+00 6.27920e-01 1.13223e+00
1.09793e+00 5.89312e-01 1.07971e+00
1.12949e+00 6.09920e-01 1.11169e+00
1.16513e+00 6.35490e-01 1.14609e+00
1.21022e+00 6.66802e-01 1.18650e+00
1.11575e+00 5.99985e-01 1.09795e+00
1.23873e+00 6.89351e-01 1.21824e+00
1.10489e+00 5.93813e-01 1.09020e+00
1.23242e+00 6.84516e-01 1.21405e+00
1.12411e+00 6.10184e-01 1.10889e+00
1.20879e+00 6.64364e-01 1.18825e+00
1.11732e+00 6.06471e-01 1.10501e+00
1.10706e+00 5.93775e-01 1.08979e+00
1.02573e+00 5.43797e-01 1.01307e+00
1.24780e+00 6.93089e-01 1.23109e+00
1.13526e+00 6.14242e-01 1.11538e+00
1.11514e+00 6.01494e-01 1.10005e+00
1.15873e+00 6.33993e-01 1.14001e+00
1.08949e+00 5.84908e-01 1.07829e+00
1.13302e+00 6.12453e-01 1.11754e+00
1.17888e+00 6.47606e-01 1.16320e+00
1.13949e+00 6.21195e-01 1.12267e+00
1.14989e+00 6.23614e-01 1.13264e+00
1.15890e+00 6.31399e-01 1.13906e+00
1.20246e+00 6.63885e-01 1.18595e+00
1.09805e+00 5.93181e-01 1.08344e+00
1.08934e+00 5.82755e-01 1.07542e+00
1.17314e+00 6.42297e-01 1.15374e+00
1.15690e+00 6.29706e-01 1.13416e+00
1.10757e+00 6.01399e-01 1.09334e+00
1.20435e+00 6.68409e-01 1.18906e+00
1.06734e+00 5.67940e-01 1.05109e+00
1.07916e+00 5.76347e-01 1.06745e+00
1.04932e+00 5.55777e-01 1.03418e+00
1.11993e+00 6.08511e-01 1.10411e+00
1.17971e+00 6.42233e-01 1.15965e+00
1.15886e+00 6.33047e-01 1.14033e+00
1.22018e+00 6.77112e-01 1.20310e+00
1.10851e+00 5.95911e-01 1.09232e+00
1.17386e+00 6.42647e-01 1.15521e+00
1.06316e+00 5.66141e-01 1.05242e+00
1.21393e+00 6.69653e-01 1.19562e+00
1.06519e+00 5.69221e-01 1.04971e+00
1.15395e+00 6.32898e-01 1.13867e+00
1.21007e+00 6.65054e-01 1.19215e+00
1.24034e+00 6.89008e-01 1.22260e+00
1.25593e+00 6.98850e-01 1.23673e+00
1.11956e+00 6.11706e-01 1.10681e+00
1.11229e+00 5.98370e-01 1.09907e+00
1.14209e+00 6.23456e-01 1.12546e+00
1.14105e+00 6.20284e-01 1.12421e+00
1.12426e+00 6.05626e-01 1.10847e+00
1.19194e+00 6.50836e-01 1.17049e+00
1.14823e+00 6.23517e-01 1.13085e+00
1.21935e+00 6.69974e-01 1.20074e+00
1.02067e+00 5.35331e-01 1.00755e+00
1.08263e+00 5.80299e-01 1.06837e+00
1.13868e+00 6.16832e-01 1.11873e+00
1.19361e+00 6.55814e-01 1.17702e+00
1.12135e+00 6.07745e-01 1.10544e+00
1.21118e+00 6.66124e-01 1.19292e+00
1.27876e+00 7.14882e-01 1.25727e+00
1.11727e+00 6.00944e-01 1.10039e+00
1.12346e+00 6.06724e-01 1.10775e+00
1.29142e+00 7.24724e-01 1.26994e+00
1.02350e+00 5.35837e-01 1.00713e+00
1.21503e+00 6.70600e-01 1.19652e+00
1.25866e+00 7.03865e-01 1.24015e+00
1.13292e+00 6.12348e-01 1.11287e+00
1.26262e+00 7.02154e-01 1.23920e+00
1.17022e+00 6.39392e-01 1.15539e+00
1.22994e+00 6.77748e-01 1.20627e+00
1.17372e+00 6.43810e-01 1.15532e+00
1.15729e+00 6.30332e-01 1.13994e+00
1.14000e+00 6.19866e-01 1.12458e+00
1.29480e+00 7.27191e-01 1.27507e+00
1.25791e+00 7.01622e-01 1.23603e+00
1.19091e+00 6.53562e-01 1.17078e+00
1.06805e+00 5.68167e-01 1.05316e+00
1.22422e+00 6.74334e-01 1.20541e+00
1.27416e+00 7.09951e-01 1.25404e+00
1.08767e+00 5.81246e-01 1.07128e+00
1.12110e+00 6.07694e-01 1.10715e+00
1.13277e+00 6.16664e-01 1.11896e+00
1.13523e+00 6.12110e-01 1.11279e+00
1.23232e+00 6.84031e-01 1.21519e+00
1.20643e+00 6.63218e-01 1.18884e+00
1.14851e+00 6.26157e-01 1.13307e+00
1.10999e+00 6.01748e-01 1.09378e+00
1.09351e+00 5.89415e-01 1.07867e+00
1.13489e+00 6.13971e-01 1.11302e+00
1.12965e+00 6.12676e-01 1.11711e+00
1.26775e+00 7.05795e-01 1.24893e+00
1.13848e+00 6.16294e-01 1.12082e+00
1.25525e+00 6.96701e-01 1.23452e+00
1.19540e+00 6.57465e-01 1.17761e+00
1.15927e+00 6.31494e-01 1.14019e+00
1.12984e+00 6.10543e-01 1.11300e+00
1.16871e+00 6.39763e-01 1.14604e+00
1.12489e+00 6.09731e-01 1.10915e+00
1.17870e+00 6.45330e-01 1.16381e+00
1.22407e+00 6.76347e-01 1.20762e+00
1.07472e+00 5.76749e-01 1.05681e+00
1.06780e+00 5.67360e-01 1.05296e+00
9.96057e-01 5.20292e-01 9.91275e-01
1.23593e+00 6.82678e-01 1.21464e+00
1.13703e+00 6.17959e-01 1.12089e+00
1.18926e+00 6.53423e-01 1.17250e+00
1.15145e+00 6.31308e-01 1.13608e+00
1.19017e+00 6.54283e-01 1.17273e+00
1.12506e+00 6.04802e-01 1.10165e+00
1.19354e+00 6.56051e-01 1.17988e+00
1.22694e+00 6.77292e-01 1.20408e+00
1.07476e+00 5.71176e-01 1.05461e+00
1.08357e+00 5.80102e-01 1.07144e+00
1.14298e+00 6.20840e-01 1.12185e+00
1.12747e+00 6.09666e-01 1.11307e+00
1.23067e+00 6.84427e-01 1.21189e+00
1.17201e+00 6.42099e-01 1.15368e+00
1.18220e+00 6.47620e-01 1.16311e+00
1.09092e+00 5.86264e-01 1.07641e+00
1.16884e+00 6.38173e-01 1.14915e+00
1.17393e+00 6.43699e-01 1.15652e+00
1.23193e+00 6.81737e-01 1.21229e+00
1.14428e+00 6.23401e-01 1.12583e+00
1.23352e+00 6.79730e-01 1.20895e+00
1.19780e+00 6.60450e-01 1.18059e+00
1.22669e+00 6.77412e-01 1.20617e+00
1.20681e+00 6.65085e-01 1.18705e+00
1.10623e+00 5.98357e-01 1.08856e+00
1.13128e+00 6.11432e-01 1.11332e+00
1.26679e+00 7.07585e-01 1.24796e+00
1.22313e+00 6.74544e-01 1.20204e+00
1.28387e+00 7.14270e-01 1.26096e+00
1.06635e+00 5.65040e-01 1.04846e+00
1.19858e+00 6.58118e-01 1.18248e+00
1.12978e+00 6.11054e-01 1.11306e+00
1.06808e+00 5.68051e-01 1.05230e+00
1.18541e+00 6.52933e-01 1.16917e+00
1.20029e+00 6.61623e-01 1.17719e+00
1.20134e+00 6.61988e-01 1.18306e+00
1.02657e+00 5.43277e-01 1.01370e+00
1.19514e+00 6.56277e-01 1.17835e+00
1.18543e+00 6.48708e-01 1.16725e+00
1.13220e+00 6.15055e-01 1.11791e+00
1.16011e+00 6.33631e-01 1.14372e+00
1.16443e+00 6.34424e-01 1.14422e+00
1.22186e+00 6.73069e-01 1.20026e+00
1.24576e+00 6.91912e-01 1.22458e+00
1.13344e+00 6.11528e-01 1.11483e+00
1.15311e+00 6.29037e-01 1.13531e+00
1.15620e+00 6.32312e-01 1.13962e+00
1.09921e+00 5.90163e-01 1.08598e+00
1.02426e+00 5.40841e-01 1.01030e+00
1.11679e+00 6.04653e-01 1.10505e+00
1.10093e+00 5.92710e-01 1.08465e+00
1.10698e+00 5.97190e-01 1.08995e+00
1.09961e+00 5.93275e-01 1.08890e+00
1.17787e+00 6.43853e-01 1.16002e+00
1.14436e+00 6.23260e-01 1.12860e+00
1.13343e+00 6.12753e-01 1.11866e+00
1.20066e+00 6.58245e-01 1.18079e+00
1.13500e+00 6.18196e-01 1.11882e+00
1.22497e+00 6.76487e-01 1.20225e+00
1.24445e+00 6.92605e-01 1.22426e+00
1.12276e+00 6.06639e-01 1.10388e+00
1.21534e+00 6.72375e-01 1.19690e+00
1.10193e+00 5.94161e-01 1.08735e+00
1.23765e+00 6.85019e-01 1.21727e+00
1.12717e+00 6.09196e-01 1.10810e+00
1.26434e+00 7.06232e-01 1.24350e+00
1.17906e+00 6.47585e-01 1.16294e+00
1.15122e+00 6.23390e-01 1.13015e+00
1.13030e+00 6.13362e-01 1.11412e+00
1.23541e+00 6.87036e-01 1.21723e+00
1.12547e+00 6.09302e-01 1.11007e+00
1.21550e+00 6.70729e-01 1.19916e+00
1.16014e+00 6.32576e-01 1.14449e+00
1.10625e+00 5.94969e-01 1.08656e+00
1.21612e+00 6.75452e-01 1.19984e+00
1.09313e+00 5.89623e-01 1.07922e+00
1.07930e+00 5.72489e-01 1.06386e+00
1.19000e+00 6.54985e-01 1.17143e+00
1.19929e+00 6.56655e-01 1.18041e+00
1.18764e+00 6.50442e-01 1.16957e+00
1.13135e+00 6.17029e-01 1.11853e+00
1.26798e+00 7.08482e-01 1.24559e+00
1.13495e+00 6.20151e-01 1.11845e+00
1.20108e+00 6.60375e-01 1.17956e+00
1.15206e+00 6.26400e-01 1.13389e+00
1.08935e+00 5.81700e-01 1.07122e+00
1.24158e+00 6.91722e-01 1.22333e+00
1.22289e+00 6.72500e-01 1.20427e+00
1.18986e+00 6.51532e-01 1.16869e+00
1.07167e+00 5.68259e-01 1.05554e+00
1.16457e+00 6.35462e-01 1.14666e+00
1.11819e+00 6.06497e-01 1.10263e+00
1.23965e+00 6.91232e-01 1.22268e+00
1.22188e+00 6.77728e-01 1.20672e+00
1.03572e+00 5.48333e-01 1.01897e+00
1.19008e+00 6.56434e-01 1.17408e+00
1.18648e+00 6.49561e-01 1.16524e+00
1.11289e+00 5.99067e-01 1.09734e+00
1.08713e+00 5.82508e-01 1.07731e+00
1.19049e+00 6.52219e-01 1.17312e+00
1.16285e+00 6.33152e-01 1.14585e+00
1.12955e+00 6.13726e-01 1.11041e+00
1.08622e+00 5.81184e-01 1.06716e+00
1.20793e+00 6.65665e-01 1.18822e+00
1.10991e+00 5.94934e-01 1.08734e+00
1.20943e+00 6.65315e-01 1.19276e+00
1.22629e+00 6.82811e-01 1.20765e+00
1.11667e+00 6.06710e-01 1.10106e+00
1.21849e+00 6.70489e-01 1.19657e+00
1.19059e+00 6.54938e-01 1.16804e+00
1.09718e+00 5.88033e-01 1.07941e+00
1.21873e+00 6.69903e-01 1.19335e+00
1.08590e+00 5.82134e-01 1.07034e+00
1.10368e+00 5.97168e-01 1.08620e+00
1.05387e+00 5.63201e-01 1.03921e+00
1.25493e+00 6.96255e-01 1.23223e+00
1.14916e+00 6.26332e-01 1.13039e+00
1.26128e+00 7.00655e-01 1.23679e+00
1.05198e+00 5.57384e-01 1.03657e+00
1.16074e+00 6.32590e-01 1.14652e+00
1.12209e+00 6.03046e-01 1.10259e+00
1.17676e+00 6.42346e-01 1.15679e+00
1.24411e+00 6.87688e-01 1.22178e+00
1.19721e+00 6.58431e-01 1.17824e+00
1.11374e+00 6.02252e-01 1.09898e+00
1.05777e+00 5.60343e-01 1.04284e+00
1.16610e+00 6.40344e-01 1.14977e+00
1.07255e+00 5.72684e-01 1.05482e+00
1.06110e+00 5.67336e-01 1.04669e+00
1.15249e+00 6.27746e-01 1.13297e+00
1.20098e+00 6.63952e-01 1.18121e+00
1.17438e+00 6.42780e-01 1.15349e+00
1.27831e+00 7.14229e-01 1.26103e+00
1.09050e+00 5.80715e-01 1.07395e+00
1.12145e+00 6.05391e-01 1.10625e+00
1.24446e+00 6.90953e-01 1.22405e+00
1.13540e+00 6.16193e-01 1.11853e+00
1.23695e+00 6.89728e-01 1.21966e+00
1.05160e+00 5.55482e-01 1.03024e+00
1.15690e+00 6.29732e-01 1.13881e+00
1.16137e+00 6.33316e-01 1.14605e+00
1.18035e+00 6.44709e-01 1.16002e+00
1.22343e+00 6.74210e-01 1.20082e+00
1.19117e+00 6.53658e-01 1.17173e+00
1.14680e+00 6.23229e-01 1.13081e+00
1.23014e+00 6.77725e-01 1.21083e+00
1.27720e+00 7.11691e-01 1.25277e+00
1.11809e+00 6.04400e-01 1.10316e+00
1.10766e+00 6.02397e-01 1.09241e+00
1.13411e+00 6.12764e-01 1.11766e+00
1.22508e+00 6.76970e-01 1.20534e+00
1.14436e+00 6.21562e-01 1.12732e+00
1.13192e+00 6.17405e-01 1.11829e+00
1.05893e+00 5.63537e-01 1.04273e+00
1.08123e+00 5.76824e-01 1.06159e+00
1.33769e+00 7.52812e-01 1.31209e+00
1.16113e+00 6.34264e-01 1.14314e+00
1.08142e+00 5.80484e-01 1.06690e+00
1.14201e+00 6.17923e-01 1.12294e+00
1.19876e+00 6.59421e-01 1.18360e+00
1.14914e+00 6.25867e-01 1.13327e+00
1.18532e+00 6.52279e-01 1.16591e+00
1.10134e+00 5.95311e-01 1.08557e+00
1.20196e+00 6.62477e-01 1.18555e+00
1.13957e+00 6.15114e-01 1.11896e+00
1.11529e+00 6.00052e-01 1.09857e+00
1.23773e+00 6.83628e-01 1.21523e+00
1.17857e+00 6.45378e-01 1.15923e+00
1.10413e+00 5.91314e-01 1.08900e+00
1.15830e+00 6.31705e-01 1.14269e+00
1.14918e+00 6.24246e-01 1.12922e+00
1.21423e+00 6.72740e-01 1.19629e+00
1.06021e+00 5.66058e-01 1.04345e+00
1.27601e+00 7.14143e-01 1.25338e+00
1.13927e+00 6.18484e-01 1.12424e+00
1.18510e+00 6.50383e-01 1.16590e+00
1.31998e+00 7.43950e-01 1.29810e+00
1.17477e+00 6.42563e-01 1.15778e+00
1.13106e+00 6.15578e-01 1.11293e+00
1.18348e+00 6.49050e-01 1.16596e+00
1.19314e+00 6.54883e-01 1.17533e+00
1.25410e+00 6.99732e-01 1.23324e+00
1.12625e+00 6.10981e-01 1.11101e+00
1.09845e+00 5.91382e-01 1.08039e+00
1.08624e+00 5.81967e-01 1.06893e+00
1.17480e+00 6.39738e-01 1.15807e+00
1.22173e+00 6.75131e-01 1.20293e+00
1.20144e+00 6.59327e-01 1.17897e+00
1.26434e+00 7.09709e-01 1.24864e+00
1.18471e+00 6.49657e-01 1.16502e+00
1.24165e+00 6.86734e-01 1.21930e+00
1.13248e+00 6.16845e-01 1.11987e+00
1.09775e+00 5.91512e-01 1.07872e+00
1.15456e+00 6.26608e-01 1.13571e+00
1.06603e+00 5.64185e-01 1.04832e+00
1.17243e+00 6.45648e-01 1.15516e+00
1.11527e+00 6.01569e-01 1.09698e+00
1.25159e+00 6.96357e-01 1.23421e+00
1.21960e+00 6.77715e-01 1.20191e+00
1.11850e+00 5.99009e-01 1.09795e+00
1.15707e+00 6.27096e-01 1.14247e+00
1.19719e+00 6.60021e-01 1.18266e+00
1.15420e+00 6.26819e-01 1.13727e+00
1.25545e+00 6.95654e-01 1.23380e+00
1.16554e+00 6.39812e-01 1.14584e+00
1.11804e+00 6.01242e-01 1.09819e+00
1.10990e+00 5.93152e-01 1.09477e+00
1.20340e+00 6.65757e-01 1.18534e+00
1.16693e+00 6.36035e-01 1.15055e+00
1.17734e+00 6.44277e-01 1.15749e+00
1.15625e+00 6.31672e-01 1.13673e+00
1.15764e+00 6.29910e-01 1.13527e+00
1.23023e+00 6.81492e-01 1.21454e+00
1.15533e+00 6.29479e-01 1.13886e+00
1.19037e+00 6.53997e-01 1.17009e+00
1.14380e+00 6.19264e-01 1.12555e+00
1.29863e+00 7.30612e-01 1.27820e+00
1.12332e+00 6.03309e-01 1.10801e+00
1.08799e+00 5.84925e-01 1.06902e+00
1.18954e+00 6.54445e-01 1.17146e+00
1.11707e+00 6.02691e-01 1.09891e+00
1.17138e+00 6.39369e-01 1.15347e+00
1.09666e+00 5.84542e-01 1.07932e+00
1.03738e+00 5.46877e-01 1.02199e+00
1.05845e+00 5.62927e-01 1.04340e+00
1.13171e+00 6.17995e-01 1.12270e+00
1.23337e+00 6.88219e-01 1.21629e+00
1.25694e+00 6.98225e-01 1.23835e+00
1.23084e+00 6.81022e-01 1.21140e+00
1.23377e+00 6.79369e-01 1.21382e+00
1.11326e+00 6.00593e-01 1.09523e+00
1.19431e+00 6.55496e-01 1.17724e+00
1.08233e+00 5.77808e-01 1.06641e+00
1.20425e+00 6.68977e-01 1.19025e+00
1.12251e+00 6.08788e-01 1.10519e+00
1.09720e+00 5.87889e-01 1.08023e+00
1.14085e+00 6.19628e-01 1.12227e+00
1.10563e+00 5.93396e-01 1.08895e+00
1.21244e+00 6.71024e-01 1.19688e+00
1.14438e+00 6.20199e-01 1.12741e+00
1.21706e+00 6.69723e-01 1.19776e+00
1.20399e+00 6.64586e-01 1.18306e+00
1.11702e+00 6.04159e-01 1.09950e+00
1.16320e+00 6.36119e-01 1.14223e+00
1.23171e+00 6.79526e-01 1.21117e+00
1.09484e+00 5.88801e-01 1.07850e+00
1.11249e+00 6.00314e-01 1.09686e+00
1.25917e+00 7.03611e-01 1.23622e+00
1.17575e+00 6.46851e-01 1.15956e+00
1.17971e+00 6.44608e-01 1.16110e+00
1.21305e+00 6.68062e-01 1.19073e+00
1.07594e+00 5.75950e-01 1.05882e+00
1.17288e+00 6.39891e-01 1.15421e+00
1.17547e+00 6.43494e-01 1.15889e+00
1.08459e+00 5.84780e-01 1.07082e+00
1.18468e+00 6.48289e-01 1.16827e+00
1.08507e+00 5.82342e-01 1.06705e+00
1.27542e+00 7.17136e-01 1.25756e+00
1.23920e+00 6.88327e-01 1.21948e+00
1.09409e+00 5.89626e-01 1.08086e+00
1.14111e+00 6.21181e-01 1.12181e+00
1.25384e+00 6.99204e-01 1.23621e+00
1.13347e+00 6.15237e-01 1.11555e+00
1.14553e+00 6.26140e-01 1.12928e+00
1.09034e+00 5.85154e-01 1.07718e+00
1.09864e+00 5.86585e-01 1.08166e+00
1.14504e+00 6.21617e-01 1.12559e+00
1.23107e+00 6.80625e-01 1.21275e+00
1.07807e+00 5.77537e-01 1.06473e+00
1.11598e+00 6.04386e-01 1.09926e+00
1.19065e+00 6.53357e-01 1.17004e+00
1.21494e+00 6.70620e-01 1.19472e+00
1.16564e+00 6.40302e-01 1.15019e+00
1.12787e+00 6.06580e-01 1.11100e+00
1.20539e+00 6.64577e-01 1.18891e+00
1.02308e+00 5.39420e-01 1.01086e+00
1.13287e+00 6.14242e-01 1.11374e+00
1.07479e+00 5.69704e-01 1.05679e+00
1.13623e+00 6.14818e-01 1.11764e+00
1.11278e+00 6.01941e-01 1.09770e+00
1.08927e+00 5.82939e-01 1.06725e+00
1.14487e+00 6.23552e-01 1.12610e+00
1.23340e+00 6.83337e-01 1.21413e+00
1.22997e+00 6.84416e-01 1.20904e+00
1.21535e+00 6.71093e-01 1.19852e+00
1.20659e+00 6.65740e-01 1.18639e+00
1.18821e+00 6.54255e-01 1.16946e+00
1.23533e+00 6.83697e-01 1.22162e+00
1.17336e+00 6.45162e-01 1.15822e+00
1.19597e+00 6.54094e-01 1.17915e+00
1.10319e+00 5.87991e-01 1.08291e+00
1.19063e+00 6.47953e-01 1.17363e+00
1.14744e+00 6.23114e-01 1.12636e+00
1.15084e+00 6.28203e-01 1.13070e+00
1.11846e+00 6.04103e-01 1.10227e+00
1.04400e+00 5.54883e-01 1.03091e+00
1.10937e+00 5.99617e-01 1.09077e+00
1.20153e+00 6.66255e-01 1.18311e+00
1.13541e+00 6.21020e-01 1.11990e+00
1.16697e+00 6.36529e-01 1.14712e+00
1.19369e+00 6.58865e-01 1.17665e+00
1.08972e+00 5.82095e-01 1.07074e+00
1.25109e+00 6.93786e-01 1.22918e+00
1.17988e+00 6.44897e-01 1.15961e+00
1.18035e+00 6.44058e-01 1.15725e+00
1.13828e+00 6.17144e-01 1.11963e+00
1.14911e+00 6.26729e-01 1.13439e+00
1.12426e+00 6.05467e-01 1.10559e+00
1.01703e+00 5.37897e-01 1.00271e+00
1.12429e+00 6.10332e-01 1.10642e+00
1.15290e+00 6.27553e-01 1.13571e+00
1.27891e+00 7.14117e-01 1.25557e+00
1.10271e+00 5.92624e-01 1.08043e+00
1.10029e+00 5.90822e-01 1.08383e+00
1.15875e+00 6.30931e-01 1.13465e+00
1.23322e+00 6.85608e-01 1.21205e+00
1.11297e+00 5.99535e-01 1.09948e+00
1.11961e+00 6.00376e-01 1.10320e+00
1.12672e+00 6.09958e-01 1.10718e+00
1.10554e+00 5.93316e-01 1.08932e+00
1.22791e+00 6.83465e-01 1.20878e+00
1.06061e+00 5.64806e-01 1.04832e+00
1.12832e+00 6.10153e-01 1.10665e+00
1.10530e+00 5.93802e-01 1.09261e+00
1.17042e+00 6.37233e-01 1.15621e+00
1.18971e+00 6.53939e-01 1.16954e+00
1.00886e+00 5.26258e-01 9.92544e-01
1.08006e+00 5.79305e-01 1.06410e+00
1.10525e+00 5.93063e-01 1.08678e+00
1.18713e+00 6.52787e-01 1.16881e+00
1.07885e+00 5.74969e-01 1.06294e+00
1.22926e+00 6.75613e-01 1.20834e+00
1.14581e+00 6.24862e-01 1.12955e+00
1.13644e+00 6.20132e-01 1.11653e+00
1.21173e+00 6.65028e-01 1.19197e+00
1.21792e+00 6.73885e-01 1.19791e+00
1.12815e+00 6.14543e-01 1.11088e+00
1.18518e+00 6.52519e-01 1.16865e+00
1.19395e+00 6.54688e-01 1.17753e+00
1.04220e+00 5.54516e-01 1.02756e+00
1.09075e+00 5.87095e-01 1.07189e+00
1.13708e+00 6.16079e-01 1.12333e+00
1.16327e+00 6.34728e-01 1.14348e+00
1.15966e+00 6.30472e-01 1.14245e+00
1.09322e+00 5.86404e-01 1.07678e+00
1.17223e+00 6.38585e-01 1.15254e+00
1.18859e+00 6.52757e-01 1.17324e+00
1.23039e+00 6.79937e-01 1.21241e+00
1.22427e+00 6.77918e-01 1.20603e+00
1.11870e+00 6.02190e-01 1.10086e+00
1.21906e+00 6.75785e-01 1.19976e+00
1.16234e+00 6.31896e-01 1.14324e+00
1.10964e+00 5.98393e-01 1.09320e+00
1.22710e+00 6.76419e-01 1.21085e+00
1.13768e+00 6.20673e-01 1.12309e+00
1.18107e+00 6.45796e-01 1.16185e+00
1.18073e+00 6.48236e-01 1.16195e+00
1.16037e+00 6.30012e-01 1.14524e+00
1.14097e+00 6.20187e-01 1.12020e+00
1.13673e+00 6.18870e-01 1.11782e+00
1.21221e+00 6.70412e-01 1.19586e+00
1.20743e+00 6.62491e-01 1.18534e+00
1.19628e+00 6.58308e-01 1.17945e+00
1.04318e+00 5.52084e-01 1.02789e+00
1.22008e+00 6.78651e-01 1.20269e+00
1.20758e+00 6.60384e-01 1.18566e+00
1.03301e+00 5.46442e-01 1.02205e+00
1.12366e+00 6.09747e-01 1.10702e+00
1.14554e+00 6.22593e-01 1.12412e+00
1.12093e+00 6.04820e-01 1.10351e+00
1.17257e+00 6.43983e-01 1.15010e+00
1.05357e+00 5.60737e-01 1.04186e+00
1.10534e+00 5.92460e-01 1.09059e+00
1.08122e+00 5.79597e-01 1.06248e+00
1.14684e+00 6.17979e-01 1.12726e+00
1.19006e+00 6.54261e-01 1.17113e+00
1.19168e+00 6.52535e-01 1.16929e+00
1.20910e+00 6.68129e-01 1.18850e+00
1.27001e+00 7.11272e-01 1.24622e+00
1.06038e+00 5.61957e-01 1.04167e+00
1.14040e+00 6.15781e-01 1.12056e+00
1.22040e+00 6.73130e-01 1.19978e+00
1.19692e+00 6.59522e-01 1.18203e+00
1.21317e+00 6.65705e-01 1.18809e+00
1.21990e+00 6.77005e-01 1.20370e+00
1.03478e+00 5.48868e-01 1.02598e+00
1.27953e+00 7.16824e-01 1.26188e+00
1.23089e+00 6.80489e-01 1.21540e+00
1.14205e+00 6.18654e-01 1.12199e+00
1.16386e+00 6.36278e-01 1.14865e+00
1.01549e+00 5.33702e-01 1.00097e+00
1.25767e+00 7.02370e-01 1.23578e+00
1.16179e+00 6.32401e-01 1.14069e+00
1.18737e+00 6.50190e-01 1.16415e+00
1.10477e+00 5.95709e-01 1.08649e+00
1.18183e+00 6.40589e-01 1.16501e+00
1.19105e+00 6.52081e-01 1.17403e+00
1.20920e+00 6.67837e-01 1.18936e+00
1.19487e+00 6.56762e-01 1.17538e+00
1.25789e+00 7.04229e-01 1.24135e+00
1.11099e+00 6.03652e-01 1.09414e+00
1.29918e+00 7.29701e-01 1.27712e+00
1.13460e+00 6.14697e-01 1.11704e+00
1.22279e+00 6.73770e-01 1.20282e+00
1.13324e+00 6.14219e-01 1.11707e+00
1.14896e+00 6.23773e-01 1.13144e+00
1.13960e+00 6.18192e-01 1.11902e+00
1.17035e+00 6.42754e-01 1.15187e+00
1.25211e+00 6.93534e-01 1.23691e+00
1.29290e+00 7.24467e-01 1.27042e+00
1.27562e+00 7.18453e-01 1.25898e+00
1.17809e+00 6.46393e-01 1.16192e+00
1.18271e+00 6.45984e-01 1.16275e+00
1.21655e+00 6.71911e-01 1.20054e+00
1.06301e+00 5.65361e-01 1.04800e+00
1.22957e+00 6.80468e-01 1.21265e+00
1.13696e+00 6.16393e-01 1.12097e+00
1.21985e+00 6.71470e-01 1.20195e+00
1.09090e+00 5.84042e-01 1.07125e+00
1.16572e+00 6.37730e-01 1.14759e+00
1.19130e+00 6.55322e-01 1.17048e+00
1.18221e+00 6.46271e-01 1.16298e+00
1.15047e+00 6.23589e-01 1.12803e+00
1.03003e+00 5.42856e-01 1.01739e+00
1.08445e+00 5.83987e-01 1.07177e+00
1.17227e+00 6.41037e-01 1.15202e+00
1.18039e+00 6.49483e-01 1.16733e+00
1.07728e+00 5.74220e-01 1.05852e+00
1.20722e+00 6.65871e-01 1.18936e+00
1.25275e+00 6.93851e-01 1.23211e+00
1.13971e+00 6.19535e-01 1.12527e+00
1.15271e+00 6.28771e-01 1.13272e+00
1.24624e+00 6.95006e-01 1.22964e+00
1.10595e+00 5.94054e-01 1.08811e+00
1.27178e+00 7.13538e-01 1.25058e+00
1.12120e+00 6.08178e-01 1.10307e+00
1.16482e+00 6.36622e-01 1.14613e+00
1.12159e+00 6.07002e-01 1.10361e+00
1.13013e+00 6.10527e-01 1.10994e+00
1.12681e+00 6.10098e-01 1.11111e+00
1.04947e+00 5.54623e-01 1.03532e+00
1.16184e+00 6.38411e-01 1.14695e+00
1.18148e+00 6.50185e-01 1.16579e+00
1.22981e+00 6.81614e-01 1.21157e+00
1.11804e+00 5.98928e-01 1.09783e+00
1.08306e+00 5.79536e-01 1.06814e+00
1.17480e+00 6.42826e-01 1.15714e+00
1.14102e+00 6.20767e-01 1.12212e+00
1.19298e+00 6.54069e-01 1.17495e+00
1.06846e+00 5.72855e-01 1.05516e+00
1.09256e+00 5.88472e-01 1.07994e+00
1.17647e+00 6.45036e-01 1.15742e+00
1.22644e+00 6.78821e-01 1.20728e+00
1.09572e+00 5.85419e-01 1.07696e+00
1.15219e+00 6.27633e-01 1.13316e+00
1.24685e+00 6.94934e-01 1.22675e+00
1.12697e+00 6.09852e-01 1.11505e+00
1.18441e+00 6.52730e-01 1.16664e+00
1.23446e+00 6.81394e-01 1.21686e+00
1.09456e+00 5.87441e-01 1.07645e+00
1.16829e+00 6.40801e-01 1.15018e+00
